"Hondo-SEADYN Project:  Rack 005971, File HSL Stemtbl ",,,,,,,,Data checked: 2003 Feb 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Square plots 5m x 5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2,7F,6578,J,7.8,0.4,.,.,2.2,.,.,.,.,.,.,.,.,53,19.8,m,E,.,.,.,.,2.1,2.7,9.9,85,22.6,3.83,19.6,20.2,19.5,.,.,X ,
2,7F,6579,J,6.6,1.2,.,.,1.4,.,.,.,.,.,.,.,.,57,18.5,O,Z,.,.,.,.,3.6,2.1,11.2,35,20,10.88,19.6,19.5,20.5,.,.,X ,
2,7F,6580,J,6.4,1.5,.,.,0.4,.,.,.,.,.,.,.,.,57,18.9,O,Z,.,.,.,.,3,2.2,11.9,50,20.6,8.18,17.5,18.5,22.2,.,.,X ,
2,7G,6576,J,9.5,.,2.1,2.3,.,.,.,.,.,.,.,.,.,55,19.8,S,E,.,.,.,.,5.2,4.9,1.6,85,30.7,18.87,27.8,29.8,22.4,.,.,X ,
2,7G,6577,J,9.5,1.3,.,.,0.3,.,.,.,.,.,.,.,.,54,19.8,S,W,.,.,.,.,6.3,4.3,6.8,60,30.7,16.92,28,29.5,23.4,.,.,X ,
2,7H,6575,J,9.3,0.9,.,.,1.1,.,.,.,.,.,.,.,.,58,19.7,S,S,.,.,.,.,3.8,5,6.8,75,29.7,15.61,26.8,28.5,23,.,.,X ,
2,7J,6574,J,10.9,.,1,2.5,.,.,.,.,.,.,.,.,.,.,17.4,S,S,.,.,.,.,8.5,10,3.8,70,36.8,.,30.8,33.5,20.7,.,.,X ,
2,8A,6249,J,4,.,0.7,.,2.3,1984,.,.,.,.,.,.,.,.,14.6,S,E,.,.,.,.,0.7,0.9,11.4,20,12.7,.,10.5,10.7,12.8,DB2,.,X ,
2,8A,6251,J,7.9,1.2,.,2.4,.,.,.,.,.,.,.,.,.,.,19,S,SE,.,.,.,.,3.2,2.8,11.4,80,23,.,21.2,22.8,21.4,.,.,X ,
2,8A,6250,J,5.6,1.7,.,0.6,.,.,.,.,.,.,.,.,.,.,18,S,S,.,.,.,.,2.5,1.7,12.4,80,19.1,.,15.1,15.2,17.4,.,.,X ,
2,8B,6259,J,2.9,.,0.7,.,2,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.2,7.2,.,DD,.,X ,leaning onto 6263 (2000)
2,8B,6258,J,5,.,0.8,.,0.9,2000,.,.,.,.,.,.,.,48,12,m,SSE,.,.,.,.,1.5,1.6,8.2,50,14.7,2.42,12.2,12.1,12.8,.,.,X ,6257 and 58 are joined (8B) (1991);  6258 is on 6260 is on 6264 (2000)
2,8B,6257,J,8.6,.,1.2,.,0.8,.,.,.,.,.,.,.,.,56,19.6,S,S,.,.,.,.,3.9,4.3,11.8,75,28.9,22.43,24.6,27.1,21.5,.,.,X ,
2,8B,6252,J,4.2,0.5,.,.,0.7,1991,.,.,.,.,.,.,.,49,16.2,S,N,.,.,.,.,1.4,1.2,12.4,35,15.5,3.2,13.4,12.3,15.2,DS,.,X ,
2,8B,6253,J,1.9,0.7,.,.,0.4,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,4.9,5.1,DS,.,X ,
2,8B,6261,J,8.8,0.8,.,.,2.3,.,.,.,.,.,.,.,.,57,20.8,S,E,.,.,.,.,2.8,2.8,13.4,75,27.2,10.49,23.6,25.3,22.4,.,.,X ,
2,8B,6254,J,5.8,0.9,.,.,0.7,.,.,.,.,.,.,.,.,55,18.6,O,Z,.,.,.,.,2.3,1.3,11.6,70,20.1,7.43,16.1,16.8,19.9,.,.,X ,
2,8B,6255,J,3,1.1,.,.,0.6,1991,.,.,.,.,.,.,.,24,7.6,O,Z,.,.,.,.,1.1,0.9,6.2,10,14.4,9.25,7.7,7.2,7,DS,.,X ,
2,8B,6260,J,6,1.3,.,0.7,.,2000,18.3,2.3,.,0,.,.,.,56,18,S,S,.,.,.,.,3,1.9,14.4,50,18.3,9.01,16.4,.,.,DD,.,X ,lying on top of 6256 (2000)
2,8B,6256,J,3.1,2.2,.,.,0.8,1991,10.5,2.3,.,0,.,.,.,41,10.4,S,ESE,.,.,.,.,0.9,1.3,8,10,11.4,1.87,8,.,.,DD,.,X ,
2,8C,5976,J,7.4,.,0.3,1.8,.,.,.,.,.,.,.,.,.,54,21,O,Z,.,.,.,.,3.3,2.9,13,50,25.1,10.17,21.9,23,22,.,.,X ,
2,8C,6263,J,7.1,.,0.7,.,0.8,.,.,.,.,.,.,.,.,55,20.6,S,SW,.,.,.,.,2.6,2.3,10.3,85,22.1,9.26,19.5,20.8,23.1,.,.,X ,
2,8C,6262,J,6.7,.,2,.,0.2,.,.,.,.,.,.,.,.,59,20.3,S,S,.,.,.,.,2.2,3.8,13,55,23.1,8.98,18.7,19,22.8,.,.,X ,
2,8C,5975,J,4,2.2,.,.,1.4,1991,.,.,.,.,.,.,.,53,16,S,NW,.,.,35,.,1,0.9,11,40,11.9,3.33,10.2,10.9,11.9,DL,.,X ,No stem lean direction recorded in 2000 (2003)
2,8C,6264,J,4.9,2.2,.,.,1.4,1991,15.6,0,.,1.6,.,.,.,41,15.5,l,SSE,.,.,.,.,1.1,1.4,12.5,60,14.7,6.9,12.2,.,.,DD,.,X ,6264 and 5975 are joined (8C) (1991)
2,8D,5977,J,8,.,0.1,.,2.3,.,.,.,.,.,.,.,.,57,20.7,O,Z,.,.,.,.,3.6,2.9,10.2,70,27.2,17.5,22.6,25,22.1,.,.,X ,
2,8D,5978,J,4.5,.,0.6,1.9,.,2000,14.8,.,1.1,0,.,.,.,44,14.6,l,ENE,.,.,.,.,0.4,1.3,12,15,13,2.92,12,.,.,DD,.,X ,
2,8E,5980,J,4.7,.,0.5,.,2.2,1991,10,.,0,0.7,.,.,.,41,17.1,l,SE,.,.,.,.,0.7,1.4,13.9,40,14.2,1.44,11.8,.,.,DD,.,X ,
2,8E,5979,J,4.2,.,0.9,.,1.6,1991,13.9,.,1.1,0,.,.,.,45,13.3,l,NE,.,.,.,.,1.3,1.6,9.6,35,12.7,2.36,9.9,.,.,DD,.,X ,
2,8E,5234,J,5.7,.,2.4,.,1.8,2000,.,.,.,.,.,.,.,48,17.2,O,Z,.,.,.,.,3,1.3,7.8,25,18,3.36,15.1,14.7,9.5,DB2,.,X ,top gone (1991); broken top (2000)
2,8F,5235,J,4,.,0.7,.,1.6,2000,.,.,.,.,.,.,.,45,13.1,S,E,.,.,.,.,1.1,1.5,8.3,35,13.7,1.46,10.7,10.3,10.3,DB2,.,X ,
2,8F,5236,J,8.7,.,1.1,.,2.4,.,.,.,.,.,.,.,.,52,19.2,S,N,.,.,.,.,3.7,3.8,7,65,28.7,14.94,24.5,26.2,21.8,.,.,X ,
2,8F,5237,J,6,0.1,.,1.5,.,.,.,.,.,.,.,.,.,57,18.2,O,Z,.,.,.,.,2.4,2,11.5,75,19.8,4.11,16.3,16.4,19.2,.,.,X ,
2,8G,5238,J,8.4,0.6,.,.,1.5,.,.,.,.,.,.,.,.,55,20.1,S,E,.,.,.,.,3.6,2.4,6.6,95,31,8.68,25.5,25.1,21.6,.,.,X ,
2,8H,5239,J,8.7,.,0.2,.,0.7,.,.,.,.,.,.,.,.,58,19.1,O,Z,.,.,.,.,2.9,3.3,7,80,17.9,9.13,23.5,24.5,22.7,.,.,X ,
2,8I,5240,J,5.3,.,0.8,0,.,.,.,.,.,.,.,.,.,56,15,S,W,.,.,.,.,3.4,2.6,3,30,17.5,6.97,14,14.5,15,.,.,X ,
2,8J,5241,J,11.1,.,0.9,.,0.5,.,.,.,.,.,.,.,.,.,20.2,O,Z,.,.,.,.,7.1,4.5,11.4,60,23.6,.,31.5,32.7,22.4,.,.,X ,5241 and 42 are joined (8J) (1991)
2,8J,5242,J,4,.,1.1,.,0.5,.,.,.,.,.,.,.,.,.,9.4,m,NE,.,.,.,.,2.4,2.5,5,50,9.4,.,10.8,1.5,8.8,.,.,X ,
2,9A,5196,J,2.5,.,0.2,1.4,.,.,.,.,.,.,.,.,.,38,7.4,O,Z,.,.,.,.,0.6,0.6,5,5,9.7,4.67,6.7,6.5,7.6,.,.,X ,
2,9A,5197,J,8.5,.,0.3,.,1.2,.,.,.,.,.,.,.,.,.,17.4,E,ESE,.,.,20,.,2,1.8,4.4,75,27.9,.,23.6,23.2,19.2,LL,.,X ,Leaning 20 degrees at the base (2000)
2,9A,5194,J,4.6,.,1.3,0.1,.,2000,14.7,.,1.3,0,.,.,.,40,16.5,l,ENE,.,.,.,.,3.3,2.4,5.3,50,14.2,.,12.2,.,.,DD,.,X ,
2,9A,5195,J,7.4,.,1.3,1.3,.,.,.,.,.,.,.,.,.,.,18.7,S,NW,.,.,.,.,2.5,3.4,10.8,65,24.1,.,20.6,22.5,22.2,.,.,X ,
2,9A,5199,J,7.3,2,.,2.1,.,.,.,.,.,.,.,.,.,.,19.5,O,Z,.,.,.,.,3.4,2.5,8,70,22.9,.,20.9,22.5,22.5,.,.,X ,
2,9B,6558,J,7,.,0.2,0,.,.,.,.,.,.,.,.,.,.,17.6,m,WSW,.,.,.,.,3.4,1.9,12.5,70,21.8,.,18.5,18.8,20.1,.,.,X ,
2,9B,6666,J,6.1,.,1.7,0.9,.,.,.,.,.,.,.,.,.,52,19.2,m,SW,.,.,.,.,2.7,2.3,14.2,45,18.8,9.7,16.1,19,19.4,.,.,X ,new tag: 6559 (1983)
2,9B,5193,J,3.3,.,1.8,.,0.5,1991,.,.,.,.,.,.,.,.,13.5,l,ENE,.,.,.,.,2.2,2.6,9.2,30,10.2,.,8.8,8.2,11.8,DB2,.,X ,
2,9C,6556,J,4.7,.,0.7,.,2.6,.,.,.,.,.,.,.,.,.,14.8,S,SE,.,.,.,.,1.8,2.4,8,45,17,.,12.9,13.2,13.7,LB,.,X ,broken off top (2000)
2,9C,6555,J,6.5,.,1.1,.,2.1,.,.,.,.,.,.,.,.,.,18.1,S,E,.,.,.,.,2,4,10.8,40,19.6,.,18.8,20.3,20.7,.,.,X ,
2,9C,6554,J,6.3,.,1.5,.,1.3,2000,.,.,.,.,.,.,.,46,17.7,S,S,.,.,.,.,1.2,1.2,10.3,60,19.3,.,17.9,16.8,16.2,DB2,.,X ,
2,9C,6557,J,7.7,.,2,.,2.3,.,.,.,.,.,.,.,.,.,18.7,O,Z,.,.,.,.,3.4,2.9,11.3,65,25.1,.,22.1,23.6,21.8,.,.,X ,
2,9D,6552,J,3.2,.,1.8,.,0.7,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,X ,"top missing (snag) (1991);  too rotten, no measurement (2000)"
2,9D,6553,J,7.5,.,1.9,1.5,.,.,.,.,.,.,.,.,.,.,18.5,S,S,.,.,.,.,2.4,3.3,11,55,24.9,.,20.8,22.6,20.5,.,.,X ,
2,9D,6551,J,8.2,1,.,.,2.2,.,.,.,.,.,.,.,.,.,19.7,S,E,.,.,.,.,2.8,3.5,10.3,75,26.7,.,22.2,23.6,21.4,.,.,X ,
2,9E,6545,J,5.2,.,1.7,.,2.2,.,.,.,.,.,.,.,.,.,17.3,m,W,.,.,.,.,2.3,1.8,8.6,30,16.3,.,13.2,13.2,15.6,.,.,X ,
2,9E,6546,J,4,.,1.9,.,0.2,.,.,.,.,.,.,.,.,41,7.5,E,SW,.,.,.,.,3,1.3,5.1,30,10.2,.,8.7,8.9,.,LL,.,X ,reaches over to 8E (1983);  bend too much to measure (2000)
2,9E,6547,J,7.4,.,2,.,0.3,.,.,.,.,.,.,.,.,52,19.8,O,Z,.,.,.,.,4.6,2.3,7.2,90,22.9,.,20.1,20.6,23.6,.,.,X ,6547 and 46 are joined (9E) (1991)
2,9E,6544,J,6.1,.,2.6,2.2,.,.,.,.,.,.,.,.,.,.,21.8,m,SW,.,.,.,.,3,1.9,11.1,65,26.9,.,17.5,19.2,24.8,.,.,X ,
2,9E,6550,J,3,0.1,.,.,1,1982,12.1,0,.,.,1.2,1988,U,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.8,11.5,.,DD,.,X ,"data is different than the original data sheet, but left as is, b/c it is the original data entry"
2,9E,6549,J,7.7,0.6,.,.,2.5,.,.,.,.,.,.,.,.,.,19.9,S,W,.,.,.,.,2.7,2,13.7,80,22.9,.,22.6,21,23.4,.,.,X ,
2,9E,6548,J,6,0.9,.,.,1.5,.,.,.,.,.,.,.,.,.,19.9,S,W,.,.,.,.,1.7,1.8,12.1,80,18.5,.,16,16.6,21.2,.,.,X ,
2,9E,6542,J,4.6,2.4,.,0.3,.,2000,.,.,.,.,.,.,.,.,10.6,S,SE,.,.,.,.,1.5,1.4,3.7,45,14.7,.,12.2,12.5,9.8,DS,.,X ,
2,9E,6543,J,8,2.4,.,0.8,.,.,.,.,.,.,.,.,.,.,20.3,O,Z,.,.,.,.,3.3,1.9,11.6,85,27.7,.,22.9,25,24,.,.,X ,
2,9F,5248,J,7.3,.,0.5,.,2,.,.,.,.,.,.,.,.,.,19.6,S,W,.,.,.,.,1.7,2.6,10.4,85,24.1,.,20.2,21.2,19.8,.,.,X ,
2,9F,6537,J,3.2,.,1.6,.,1.3,1991,.,.,.,.,.,.,.,35,10.7,S,E,.,.,.,.,0.8,1.3,6.5,40,10.7,.,7.8,8,11.5,DS,.,X ,
2,9F,6538,J,7.1,.,1.9,.,1.3,.,.,.,.,.,.,.,.,.,19.8,m,SE,.,.,.,.,2.2,2,12.6,75,22,.,19.3,20.3,20.1,.,.,X ,
2,9F,6539,J,3.2,.,2,.,2.2,1991,.,.,.,.,.,.,.,.,8.8,m,NE,.,.,.,.,1.3,1.7,5.9,25,10.4,.,8.8,8.2,8.8,DS,.,X ,
2,9F,6541,J,9.1,0.7,.,.,2.2,.,.,.,.,.,.,.,.,.,19.7,O,Z,.,.,.,.,3.9,5.5,10.5,65,31.2,.,25.2,26.8,22.5,.,.,X ,PIBA #1 (1991)
2,9F,6540,J,6.5,2.4,.,.,2.5,.,.,.,.,.,.,.,.,56,20.7,S,S,.,.,.,.,3.3,2.1,9.8,85,20.1,.,18.7,20.2,21.9,.,.,X ,
2,9G,5247,J,9.1,.,2.5,.,0.6,.,.,.,.,.,.,.,.,58,22,O,Z,.,.,.,.,4.4,3.7,12.8,80,27.9,.,24.3,26,28,.,.,X ,
2,9I,5246,J,7,2,.,0.4,.,.,.,.,.,.,.,.,.,.,18.3,m,W,.,.,.,.,3.6,2.7,5,70,22.1,.,19.4,20.9,21.4,.,.,X ,
2,9J,5243,J,6.2,.,0.6,.,0.4,.,.,.,.,.,.,.,.,.,18,S,S,.,.,.,.,3.6,4,10,60,29.7,.,26.3,28.9,22.2,.,.,X ,
2,9J,5244,J,6.3,.,2,.,0.3,.,.,.,.,.,.,.,.,.,17.6,O,Z,.,.,.,.,1.9,1.5,7,70,20.1,.,17.2,18.9,20.8,.,.,X ,
2,9J,5245,J,6.2,0.4,.,.,1.4,.,.,.,.,.,.,.,.,.,17.4,S,SW,.,.,.,.,2.2,2,7.6,50,21.8,.,17.3,18.5,19.7,.,.,X ,
2,0I,8011,J,.,.,.,.,.,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.8,.,DL,.,X ,recently dead; new recruit covered w/ lichen and cant determine species (2000)
2,4E,8276,W,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3.2,.,.,X ,
