Quad,Temp_F,Month,Year,Stand
6I,65,8,1989,3
6G,65,8,1989,3
6E,65,8,1989,3
6C,67,8,1989,3
6A,65,8,1989,3
8A,66,8,1989,3
8C,65,8,1989,3
8E,67,8,1989,3
8G,67,8,1989,3
8I,67,8,1989,3
0A,62,7,1989,3
0C,54,7,1989,3
0E,57,7,1989,3
0G,57,7,1989,3
0I,58,7,1989,3
4A,60,7,1989,3
4C,56,7,1989,3
4E,56,7,1989,3
4G,57,7,1989,3
4I,59,7,1989,3
8A,62,7,1989,3
8C,57,7,1989,3
8E,58,7,1989,3
8G,57,7,1989,3
8I,61,7,1989,3
0A,53,6,1989,3
0C,57,6,1989,3
0E,54,6,1989,3
0G,51,6,1989,3
0I,53,6,1989,3
4A,51,6,1989,3
4C,50,6,1989,3
4E,51,6,1989,3
4G,52,6,1989,3
4I,55,6,1989,3
8A,53,6,1989,3
8C,49,6,1989,3
8E,51,6,1989,3
8G,52,6,1989,3
8I,51,6,1989,3
0A,49,5,1989,3
0C,48,5,1989,3
0E,47,5,1989,3
0G,49,5,1989,3
0I,49,5,1989,3
4A,48,5,1989,3
4C,46,5,1989,3
4E,48,5,1989,3
4G,52,5,1989,3
4I,49,5,1989,3
8A,53,5,1989,3
8C,51,5,1989,3
8E,50,5,1989,3
8G,47,5,1989,3
8I,50,5,1989,3
0A,42,10,1989,3
0C,43,10,1989,3
0E,42,10,1989,3
0G,43,10,1989,3
0I,43,10,1989,3
4A,44,10,1989,3
4C,44,10,1989,3
4E,43,10,1989,3
4G,41,10,1989,3
4I,43,10,1989,3
8A,44,10,1989,3
8C,43,10,1989,3
8E,44,10,1989,3
8G,44,10,1989,3
8I,43,10,1989,3
0A,58,9,1989,3
0C,55,9,1989,3
0E,55,9,1989,3
0G,53,9,1989,3
0I,55,9,1989,3
4A,56,9,1989,3
4C,57,9,1989,3
4E,56,9,1989,3
4G,57,9,1989,3
4I,58,9,1989,3
8A,57,9,1989,3
8C,57,9,1989,3
8E,58,9,1989,3
8G,57,9,1989,3
8I,58,9,1989,3
0A,73,8,1990,3
0C,68,8,1990,3
0E,67,8,1990,3
0G,64,8,1990,3
0I,67,8,1990,3
2I,65,8,1990,3
2G,67,8,1990,3
2E,67,8,1990,3
2C,68,8,1990,3
2A,66,8,1990,3
4A,69,8,1990,3
4C,70,8,1990,3
4E,67,8,1990,3
4G,67,8,1990,3
4I,68,8,1990,3
6I,64,8,1990,3
6G,67,8,1990,3
6E,66,8,1990,3
6C,69,8,1990,3
6A,67,8,1990,3
8A,69,8,1990,3
8C,65,8,1990,3
8E,65,8,1990,3
8G,67,8,1990,3
8I,69,8,1990,3
0A,59,7,1990,3
0C,58,7,1990,3
0E,59,7,1990,3
0G,59,7,1990,3
0I,58,7,1990,3
4A,58,7,1990,3
4C,58,7,1990,3
4E,57,7,1990,3
4G,58,7,1990,3
4I,58,7,1990,3
8A,58,7,1990,3
8C,58,7,1990,3
8E,59,7,1990,3
8G,59,7,1990,3
8I,58,7,1990,3
0A,53,6,1990,3
0C,52,6,1990,3
0E,52,6,1990,3
0G,52,6,1990,3
0I,51,6,1990,3
4A,53,6,1990,3
4C,51,6,1990,3
4E,51,6,1990,3
4G,53,6,1990,3
4I,52,6,1990,3
8A,52,6,1990,3
8C,51,6,1990,3
8E,51,6,1990,3
8G,51,6,1990,3
8I,52,6,1990,3
0A,42,5,1990,3
0C,42,5,1990,3
0E,40,5,1990,3
0G,40,5,1990,3
0I,38,5,1990,3
4A,38,5,1990,3
4C,34,5,1990,3
4E,38,5,1990,3
4G,41,5,1990,3
4I,39,5,1990,3
8A,39,5,1990,3
8C,40,5,1990,3
8E,40,5,1990,3
8G,38,5,1990,3
8I,38,5,1990,3
0A,41,10,1990,3
0C,40,10,1990,3
0E,39,10,1990,3
0G,40,10,1990,3
0I,42,10,1990,3
4A,41,10,1990,3
4C,40,10,1990,3
4E,41,10,1990,3
4G,40,10,1990,3
4I,41,10,1990,3
8A,42,10,1990,3
8C,41,10,1990,3
8E,42,10,1990,3
8G,42,10,1990,3
8I,42,10,1990,3
0A,56,9,1990,3
0C,56,9,1990,3
0E,55,9,1990,3
0G,55,9,1990,3
0I,54,9,1990,3
4A,56,9,1990,3
4C,57,9,1990,3
4E,54,9,1990,3
4G,55,9,1990,3
4I,56,9,1990,3
8A,59,9,1990,3
8C,55,9,1990,3
8E,56,9,1990,3
8G,56,9,1990,3
8I,59,9,1990,3
0A,53,8,1995,3
0C,51,8,1995,3
0E,52,8,1995,3
0G,53,8,1995,3
0I,53,8,1995,3
2I,53,8,1995,3
2G,54,8,1995,3
2E,53,8,1995,3
2C,52,8,1995,3
2A,53,8,1995,3
4A,52,8,1995,3
4C,53,8,1995,3
4E,53,8,1995,3
4G,53,8,1995,3
4I,54,8,1995,3
6I,53,8,1995,3
6G,54,8,1995,3
6E,53,8,1995,3
6C,54,8,1995,3
6A,54,8,1995,3
8A,53,8,1995,3
8C,54,8,1995,3
8E,53,8,1995,3
8G,53,8,1995,3
8I,54,8,1995,3
