quad,stand,year,month,day,stand_size,AULPAL,BRASAL,CERPUR,DICPOL,DICSCO,DITFLE,DREUNC,EURPUL,HYLSPL,ORTFLA,PLESCH,POHNUT,POLJUN,POLPIL,PTICIL,PTIPUL,PTICC,SPLSPP,TETANG,TOMNIT,CETCUC,CETERI,CETNIV,CLAMIT,CLARAN,CLASTE,CLAAMA,CLACAP,CLACAR,CLACEN,CLACHL,CLACOC,CLACON,CLACOR,CLACRP,CLACRT,CLAGON,CLAGRA,CLAMUL,CLAPHY,CLAPYX,CLASQU,CLASUB,CLAUNC,CLAVER,LECGRA,PELAPH,PELMAL,PELPUL,PELRUF,STEALP,BRYSPP,CETHAL,CETPIN,EVEMES,HYPPHY,PARELE,PARSUL,PARAMB,PARHYP,PLAGLA,USNSPP,POLCOM
5J,OI,1983,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7B,OI,1983,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,30,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0.5,0.1,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,NA
7D,OI,1983,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7F,OI,1983,5,19,5,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,4,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7H,OI,1983,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.5,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7J,OI,1983,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0.1,0,0,0,0,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
9B,OI,1983,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,10,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,1,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,NA
9D,OI,1983,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0,25,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,2,0.1,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
9F,OI,1983,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,8,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.5,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
9H,OI,1983,5,19,5,0,0,0.5,0,0,0,0,0,0,0,3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.5,0,0.5,0,0,0,0,0,0,NA
9J,OI,1983,5,19,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
1B,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0.1,0,40,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0.1,0,0,NA
1D,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0.5,0,8,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.1,4,0.5,0.5,0,0,0,0,0,0,0,5,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,NA
1F,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,5,2,0.5,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
1H,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,8,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,2,0.5,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
1J,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5,0,0,0,0,0,0,0,0.1,0,6,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3B,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3D,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0.1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3F,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,0,40,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3H,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0.1,0,10,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,1,4,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
3J,OI,1983,6,16,5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,40,0,0,0,0,0,0,0,0.5,0,0,0,0,0,3,2,0.1,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,NA
5B,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,0,8,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,2,1,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.1,0,0,0,NA
5D,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,12,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,1,0.5,0.5,0,0,0,0.1,0,0,0,6,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
5F,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
5H,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
5J,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7B,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0,50,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,2,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
7D,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.1,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7F,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,2,0.5,0.1,0,0,0,0,0,0,0,20,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7H,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0.1,0,1,2,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
7J,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.5,0.1,0,0,0,0,0,0,0,5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
9B,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,20,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,3,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
9D,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0.1,2,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
9F,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,1,0.5,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
9H,OI,1983,6,16,5,0,0,0.5,0,0,0,0,0,0,0,6,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.5,0.1,0.5,0,0,0,0,0,0.1,NA
9J,OI,1983,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
1B,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,NA
1D,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,20,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.1,4,0.5,0.1,0,0,0,0.1,0,0,0,5,0,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0,0,NA
1F,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0.1,0,40,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,4,6,0.5,0,0,0,1,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
1H,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
1J,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0.1,0,20,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3B,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0.5,0,20,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,1,4,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3D,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,9,0,0,0,0,0,0,0.1,0,0,0,0,0,0,3,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0.1,NA
3F,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0.5,0,50,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,1,2,0,0,0,0,0.5,0,0,0,5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
3H,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,0,0,0,0,0,0,0,0.1,0,25,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.1,1,4,0.5,0,0,0,2,0,0,0,4,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
3J,OI,1983,7,15,5,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0,50,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,3,3,0.5,0,0,0,0.5,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,NA
5B,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.5,2,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,NA
5D,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,20,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.5,0.5,0.5,0,0,0,0,0,0,0,5,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5F,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0.5,0,0,0,0,0.1,0.1,0,0,NA
5H,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.5,0.5,0,0,NA
5J,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0,0,0,NA
7B,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.1,0,85,0,0,0,0,0,0,0.5,0.5,0.1,0,0,0,0.1,4,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0,0,0,NA
7D,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4,0,0,0,0,0,0,0,0.5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
7F,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0.1,0,0,0,0,0,0,3,0.5,0.1,0,0,0,0,0,0,0,25,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7H,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0.1,0,1,5,0,0,0,0,0,0,0,0.5,0,3,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,1,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
7J,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0.5,1,0.5,0,0,0,0,0,0,0,10,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
9B,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.5,0,25,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,3,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.1,0.1,0,0,NA
9D,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,70,0,0.5,0,0,0,0,0.1,0.5,0,0,0,0,0.1,8,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
9F,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0.1,0,0,0,0,0,0,2,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
9H,OI,1983,7,15,5,0,0,0.5,0,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1,2,0,0,0,0,0,0,NA
9J,OI,1983,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0.1,0,0,0,NA
1B,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0.1,0,35,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,NA
1D,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0.5,0,15,0,0.5,0,0,0,0,0.1,0.5,0,0,0,0,0,3,0,0.5,0,0,0,0.5,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
1F,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0.1,0,25,0,0.1,0,0,0,0,0.1,0.5,0,0,0,0,0.1,4,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
1H,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0,0,0,0,0.1,0,0,0.1,NA
1J,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0.1,0,12,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,1,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3B,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0.5,0,20,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,1,0.5,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3D,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,NA
3F,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.5,0,40,0,0.5,0,0,0,0,0.1,0.1,0,0,0,0,0,1,0.5,0.1,0,0,0,0.1,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3H,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0.1,0,20,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.1,3,2,0.1,0,0,0,1,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
3J,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0.5,0,40,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0.1,5,3,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,NA
5B,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,0,20,0,0.5,0,0,0,0,0.1,0,0,0,0,0,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0,0,0.1,0,0,0,NA
5D,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0.5,0,15,0,0.5,0,0,0,0,0.1,0,0,0,0,0,0.1,0.5,0.5,0.5,0,0,0,0.5,0,0,0,6,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,NA
5F,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5H,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0.1,0,0,0,NA
5J,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
7B,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,0,85,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.1,3,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
7D,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0.5,0,20,0,0.1,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7F,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,12,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0.5,0.1,0,0,0,0.1,0,0,0,20,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7H,OI,1983,8,23,5,0,0,0,0.1,0,0,0,0,0,0,0.1,0,1,3,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
7J,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,8,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,NA
9B,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,15,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0.1,3,0.1,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
9D,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0,30,0,0.5,0,0,0,0,0.1,0.1,0,0,0,0,0,2,0.5,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
9F,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,10,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
9H,OI,1983,8,23,5,0,0,0.5,0,0,0,0,0,0,0,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0.1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.5,0.1,0.5,0,0.5,0,0,0,0.1,NA
9J,OI,1983,8,23,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
