quad,month,year,stand,temp_C
8G,9,1982,3,13.333333333333334
8I,9,1982,3,13.333333333333334
0A,8,1983,3,20
0C,8,1983,3,17.22222222222222
0E,8,1983,3,17.77777777777778
0G,8,1983,3,17.22222222222222
0I,8,1983,3,17.22222222222222
2I,8,1983,3,17.22222222222222
2G,8,1983,3,17.22222222222222
2E,8,1983,3,16.666666666666668
2C,8,1983,3,16.666666666666668
2A,8,1983,3,16.11111111111111
4A,8,1983,3,16.666666666666668
4C,8,1983,3,17.77777777777778
4E,8,1983,3,16.666666666666668
4G,8,1983,3,16.666666666666668
4I,8,1983,3,16.666666666666668
6I,8,1983,3,15
6G,8,1983,3,15.555555555555555
6E,8,1983,3,15.555555555555555
6C,8,1983,3,17.22222222222222
6A,8,1983,3,17.22222222222222
8A,8,1983,3,16.666666666666668
8C,8,1983,3,17.22222222222222
8E,8,1983,3,16.666666666666668
8G,8,1983,3,17.22222222222222
8I,8,1983,3,17.22222222222222
0A,7,1983,3,17.22222222222222
0C,7,1983,3,13.333333333333334
0E,7,1983,3,15
0G,7,1983,3,16.666666666666668
0I,7,1983,3,16.666666666666668
2I,7,1983,3,14.444444444444445
2G,7,1983,3,14.444444444444445
2E,7,1983,3,15.555555555555555
2C,7,1983,3,15
2A,7,1983,3,16.666666666666668
4A,7,1983,3,16.666666666666668
4C,7,1983,3,15
4E,7,1983,3,16.11111111111111
4G,7,1983,3,16.11111111111111
4I,7,1983,3,16.11111111111111
6I,7,1983,3,15
6G,7,1983,3,16.11111111111111
6E,7,1983,3,15
6C,7,1983,3,15.555555555555555
6A,7,1983,3,16.11111111111111
8A,7,1983,3,15.555555555555555
8C,7,1983,3,16.11111111111111
8E,7,1983,3,15
8G,7,1983,3,15
8I,7,1983,3,16.666666666666668
0A,6,1983,3,8.333333333333334
0C,6,1983,3,8.333333333333334
0E,6,1983,3,9.444444444444445
0G,6,1983,3,10
0I,6,1983,3,9.444444444444445
2I,6,1983,3,8.88888888888889
2G,6,1983,3,8.88888888888889
2E,6,1983,3,8.88888888888889
2C,6,1983,3,10.555555555555555
2A,6,1983,3,10.555555555555555
4A,6,1983,3,11.11111111111111
4C,6,1983,3,10.555555555555555
4E,6,1983,3,10.555555555555555
4G,6,1983,3,10.555555555555555
4I,6,1983,3,11.666666666666666
6I,6,1983,3,10
6G,6,1983,3,10.555555555555555
6E,6,1983,3,9.444444444444445
6C,6,1983,3,11.11111111111111
6A,6,1983,3,10.555555555555555
8A,6,1983,3,10
8C,6,1983,3,10.555555555555555
8E,6,1983,3,10
8G,6,1983,3,8.333333333333334
8I,6,1983,3,10.555555555555555
0A,5,1983,3,1.1111111111111112
0C,5,1983,3,0.5555555555555556
0E,5,1983,3,2.7777777777777777
0G,5,1983,3,1.6666666666666667
0I,5,1983,3,2.7777777777777777
2I,5,1983,3,3.3333333333333335
2G,5,1983,3,4.444444444444445
2E,5,1983,3,3.3333333333333335
2C,5,1983,3,1.6666666666666667
2A,5,1983,3,1.6666666666666667
4A,5,1983,3,2.7777777777777777
4C,5,1983,3,1.6666666666666667
4E,5,1983,3,2.7777777777777777
4G,5,1983,3,2.2222222222222223
4I,5,1983,3,2.7777777777777777
6I,5,1983,3,3.3333333333333335
6G,5,1983,3,4.444444444444445
6E,5,1983,3,3.888888888888889
6C,5,1983,3,3.888888888888889
6A,5,1983,3,3.888888888888889
8A,5,1983,3,2.7777777777777777
8C,5,1983,3,3.3333333333333335
8E,5,1983,3,2.2222222222222223
8G,5,1983,3,2.2222222222222223
8I,5,1983,3,3.3333333333333335
0A,10,1983,3,6.666666666666667
0C,10,1983,3,6.111111111111111
0E,10,1983,3,6.111111111111111
0G,10,1983,3,6.111111111111111
0I,10,1983,3,6.111111111111111
2I,10,1983,3,6.666666666666667
2G,10,1983,3,6.666666666666667
2E,10,1983,3,7.222222222222222
2C,10,1983,3,7.222222222222222
2A,10,1983,3,5.555555555555555
4A,10,1983,3,7.222222222222222
4C,10,1983,3,5.555555555555555
4E,10,1983,3,5
4G,10,1983,3,5.555555555555555
4I,10,1983,3,5.555555555555555
6I,10,1983,3,5.555555555555555
6G,10,1983,3,5.555555555555555
6E,10,1983,3,5.555555555555555
6C,10,1983,3,5.555555555555555
6A,10,1983,3,5.555555555555555
8A,10,1983,3,5.555555555555555
8C,10,1983,3,5.555555555555555
8E,10,1983,3,5
8G,10,1983,3,5.555555555555555
8I,10,1983,3,5.555555555555555
0A,9,1983,3,12.222222222222221
0C,9,1983,3,10
0E,9,1983,3,10.555555555555555
0G,9,1983,3,10.555555555555555
0I,9,1983,3,10.555555555555555
2I,9,1983,3,10.555555555555555
2G,9,1983,3,10
2E,9,1983,3,10
2C,9,1983,3,10
2A,9,1983,3,10
4A,9,1983,3,11.11111111111111
4C,9,1983,3,9.444444444444445
4E,9,1983,3,11.666666666666666
4G,9,1983,3,11.666666666666666
4I,9,1983,3,12.222222222222221
6I,9,1983,3,11.666666666666666
6G,9,1983,3,11.666666666666666
6E,9,1983,3,12.222222222222221
6C,9,1983,3,12.777777777777779
6A,9,1983,3,12.222222222222221
8A,9,1983,3,12.222222222222221
8C,9,1983,3,12.222222222222221
8E,9,1983,3,11.666666666666666
8G,9,1983,3,12.222222222222221
8I,9,1983,3,12.777777777777779
0A,8,1984,3,24.444444444444443
0C,8,1984,3,20.555555555555557
0E,8,1984,3,20.555555555555557
0G,8,1984,3,23.333333333333332
0I,8,1984,3,21.11111111111111
2I,8,1984,3,20
2G,8,1984,3,22.22222222222222
2E,8,1984,3,21.11111111111111
2C,8,1984,3,21.11111111111111
2A,8,1984,3,21.11111111111111
4A,8,1984,3,23.333333333333332
4C,8,1984,3,21.11111111111111
4E,8,1984,3,21.11111111111111
4G,8,1984,3,22.22222222222222
4I,8,1984,3,22.22222222222222
6I,8,1984,3,15.555555555555555
6G,8,1984,3,16.11111111111111
6E,8,1984,3,15.555555555555555
6C,8,1984,3,16.666666666666668
6A,8,1984,3,16.666666666666668
8A,8,1984,3,15.555555555555555
8C,8,1984,3,15.555555555555555
8E,8,1984,3,17.22222222222222
8G,8,1984,3,16.666666666666668
8I,8,1984,3,17.77777777777778
4A.1,8,1984,3,17.77777777777778
4C.1,8,1984,3,15.555555555555555
4E.1,8,1984,3,15.555555555555555
4G.1,8,1984,3,15
4I.1,8,1984,3,16.11111111111111
0A,7,1984,3,12.777777777777779
0C,7,1984,3,10.555555555555555
0E,7,1984,3,11.666666666666666
0G,7,1984,3,12.222222222222221
0I,7,1984,3,11.666666666666666
2I,7,1984,3,12.777777777777779
2G,7,1984,3,11.666666666666666
2E,7,1984,3,11.666666666666666
2C,7,1984,3,12.777777777777779
2A,7,1984,3,11.666666666666666
4A,7,1984,3,13.88888888888889
4C,7,1984,3,12.777777777777779
4E,7,1984,3,12.222222222222221
4G,7,1984,3,13.88888888888889
4I,7,1984,3,13.88888888888889
6I,7,1984,3,12.777777777777779
6G,7,1984,3,12.777777777777779
6E,7,1984,3,12.222222222222221
6C,7,1984,3,13.333333333333334
6A,7,1984,3,12.222222222222221
8A,7,1984,3,12.222222222222221
8C,7,1984,3,12.222222222222221
8E,7,1984,3,12.222222222222221
8G,7,1984,3,11.666666666666666
8I,7,1984,3,12.777777777777779
4A.1,7,1984,3,14.444444444444445
4C.1,7,1984,3,13.333333333333334
4E.1,7,1984,3,13.333333333333334
4G.1,7,1984,3,12.777777777777779
4I.1,7,1984,3,13.333333333333334
0A,6,1984,3,12.222222222222221
0C,6,1984,3,12.222222222222221
0E,6,1984,3,12.222222222222221
0G,6,1984,3,12.222222222222221
0I,6,1984,3,10.555555555555555
2I,6,1984,3,13.333333333333334
2G,6,1984,3,12.222222222222221
2E,6,1984,3,14.444444444444445
2C,6,1984,3,11.666666666666666
2A,6,1984,3,12.222222222222221
4A,6,1984,3,15
4C,6,1984,3,14.444444444444445
4E,6,1984,3,12.777777777777779
4G,6,1984,3,11.666666666666666
4I,6,1984,3,10.555555555555555
6I,6,1984,3,8.333333333333334
6G,6,1984,3,11.666666666666666
6E,6,1984,3,12.777777777777779
6C,6,1984,3,13.88888888888889
6A,6,1984,3,12.222222222222221
8A,6,1984,3,10.555555555555555
8C,6,1984,3,11.666666666666666
8E,6,1984,3,12.222222222222221
8G,6,1984,3,16.11111111111111
8I,6,1984,3,13.88888888888889
4A.1,6,1984,3,14.444444444444445
4C.1,6,1984,3,13.88888888888889
4E.1,6,1984,3,14.444444444444445
4G.1,6,1984,3,13.333333333333334
4I.1,6,1984,3,12.777777777777779
0A,5,1984,3,7.777777777777778
0C,5,1984,3,3.888888888888889
0E,5,1984,3,6.111111111111111
0G,5,1984,3,6.666666666666667
0I,5,1984,3,6.111111111111111
2I,5,1984,3,5
2G,5,1984,3,3.3333333333333335
2E,5,1984,3,6.666666666666667
2C,5,1984,3,5
2A,5,1984,3,5
4A,5,1984,3,7.777777777777778
4C,5,1984,3,5
4E,5,1984,3,5
4G,5,1984,3,5
4I,5,1984,3,5
6I,5,1984,3,5.555555555555555
6G,5,1984,3,5.555555555555555
6E,5,1984,3,5
6C,5,1984,3,11.11111111111111
6A,5,1984,3,6.666666666666667
8A,5,1984,3,6.111111111111111
8C,5,1984,3,4.444444444444445
8E,5,1984,3,5
8G,5,1984,3,7.777777777777778
8I,5,1984,3,5.555555555555555
4A.1,5,1984,3,5.555555555555555
4C.1,5,1984,3,3.3333333333333335
4E.1,5,1984,3,5.555555555555555
4G.1,5,1984,3,6.111111111111111
4I.1,5,1984,3,7.222222222222222
0A,10,1984,3,10
0C,10,1984,3,8.333333333333334
0E,10,1984,3,7.777777777777778
0G,10,1984,3,7.777777777777778
0I,10,1984,3,7.777777777777778
2I,10,1984,3,10
2G,10,1984,3,7.777777777777778
2E,10,1984,3,8.333333333333334
2C,10,1984,3,7.777777777777778
2A,10,1984,3,7.777777777777778
4A,10,1984,3,9.444444444444445
4C,10,1984,3,10.555555555555555
4E,10,1984,3,9.444444444444445
4G,10,1984,3,9.444444444444445
4I,10,1984,3,10
6I,10,1984,3,9.444444444444445
6G,10,1984,3,10
6E,10,1984,3,9.444444444444445
6C,10,1984,3,10.555555555555555
6A,10,1984,3,10
8A,10,1984,3,10
8C,10,1984,3,10.555555555555555
8E,10,1984,3,10
8G,10,1984,3,10.555555555555555
8I,10,1984,3,10.555555555555555
4A.1,10,1984,3,8.333333333333334
4C.1,10,1984,3,8.333333333333334
4E.1,10,1984,3,8.88888888888889
4G.1,10,1984,3,7.777777777777778
4I.1,10,1984,3,7.777777777777778
0A,9,1984,3,9.444444444444445
0C,9,1984,3,8.88888888888889
0E,9,1984,3,9.444444444444445
0G,9,1984,3,9.444444444444445
0I,9,1984,3,9.444444444444445
2I,9,1984,3,9.444444444444445
2G,9,1984,3,9.444444444444445
2E,9,1984,3,8.88888888888889
2C,9,1984,3,9.444444444444445
2A,9,1984,3,8.88888888888889
4A,9,1984,3,9.444444444444445
4C,9,1984,3,9.444444444444445
4E,9,1984,3,8.88888888888889
4G,9,1984,3,9.444444444444445
4I,9,1984,3,9.444444444444445
6I,9,1984,3,9.444444444444445
6G,9,1984,3,8.88888888888889
6E,9,1984,3,8.88888888888889
6C,9,1984,3,8.88888888888889
6A,9,1984,3,8.88888888888889
8A,9,1984,3,8.88888888888889
8C,9,1984,3,10
8E,9,1984,3,8.88888888888889
8G,9,1984,3,8.88888888888889
8I,9,1984,3,8.88888888888889
4A.1,9,1984,3,8.333333333333334
4C.1,9,1984,3,8.333333333333334
4E.1,9,1984,3,8.88888888888889
4G.1,9,1984,3,8.88888888888889
4I.1,9,1984,3,8.88888888888889
0A,8,1985,3,13.88888888888889
0C,8,1985,3,13.88888888888889
0E,8,1985,3,15
0G,8,1985,3,15.555555555555555
0I,8,1985,3,13.88888888888889
2I,8,1985,3,13.333333333333334
2G,8,1985,3,10
2E,8,1985,3,15
2C,8,1985,3,13.88888888888889
2A,8,1985,3,15
4A,8,1985,3,16.11111111111111
4C,8,1985,3,15
4E,8,1985,3,15.555555555555555
4G,8,1985,3,13.88888888888889
4I,8,1985,3,13.88888888888889
6I,8,1985,3,17.77777777777778
6G,8,1985,3,18.333333333333332
6E,8,1985,3,16.666666666666668
6C,8,1985,3,19.444444444444443
6A,8,1985,3,17.77777777777778
8A,8,1985,3,18.333333333333332
8C,8,1985,3,17.22222222222222
8E,8,1985,3,17.77777777777778
8G,8,1985,3,17.22222222222222
8I,8,1985,3,20.555555555555557
4A.1,8,1985,3,18.88888888888889
4C.1,8,1985,3,17.77777777777778
4E.1,8,1985,3,17.22222222222222
4G.1,8,1985,3,17.77777777777778
4I.1,8,1985,3,18.88888888888889
0A,7,1985,3,11.666666666666666
0C,7,1985,3,10.555555555555555
0E,7,1985,3,12.222222222222221
0G,7,1985,3,15.555555555555555
0I,7,1985,3,12.222222222222221
2I,7,1985,3,14.444444444444445
2G,7,1985,3,13.333333333333334
2E,7,1985,3,15.555555555555555
2C,7,1985,3,15.555555555555555
2A,7,1985,3,15.555555555555555
4A,7,1985,3,15.555555555555555
4C,7,1985,3,16.11111111111111
4E,7,1985,3,16.11111111111111
4G,7,1985,3,17.22222222222222
4I,7,1985,3,21.11111111111111
6I,7,1985,3,16.11111111111111
6G,7,1985,3,16.11111111111111
6E,7,1985,3,15.555555555555555
6C,7,1985,3,18.88888888888889
6A,7,1985,3,17.77777777777778
8A,7,1985,3,13.88888888888889
8C,7,1985,3,15
8E,7,1985,3,16.666666666666668
8G,7,1985,3,16.666666666666668
8I,7,1985,3,17.22222222222222
4A.1,7,1985,3,18.88888888888889
4C.1,7,1985,3,16.666666666666668
4E.1,7,1985,3,15.555555555555555
4G.1,7,1985,3,13.88888888888889
4I.1,7,1985,3,17.22222222222222
0A,6,1985,3,13.333333333333334
0C,6,1985,3,10
0E,6,1985,3,10
0G,6,1985,3,11.666666666666666
0I,6,1985,3,10.555555555555555
2I,6,1985,3,10.555555555555555
2G,6,1985,3,11.666666666666666
2E,6,1985,3,12.777777777777779
2C,6,1985,3,13.333333333333334
2A,6,1985,3,12.222222222222221
4A,6,1985,3,12.777777777777779
4C,6,1985,3,11.11111111111111
4E,6,1985,3,11.11111111111111
4G,6,1985,3,11.11111111111111
4I,6,1985,3,11.11111111111111
6I,6,1985,3,8.88888888888889
6G,6,1985,3,7.777777777777778
6E,6,1985,3,8.88888888888889
6C,6,1985,3,11.11111111111111
6A,6,1985,3,10
8A,6,1985,3,8.88888888888889
8C,6,1985,3,8.88888888888889
8E,6,1985,3,8.88888888888889
8G,6,1985,3,9.444444444444445
8I,6,1985,3,8.88888888888889
4A.1,6,1985,3,10
4C.1,6,1985,3,8.88888888888889
4E.1,6,1985,3,8.88888888888889
4G.1,6,1985,3,9.444444444444445
4I.1,6,1985,3,8.88888888888889
0A,5,1985,3,7.777777777777778
0C,5,1985,3,6.666666666666667
0E,5,1985,3,11.11111111111111
0G,5,1985,3,5
0I,5,1985,3,6.666666666666667
2I,5,1985,3,10
2G,5,1985,3,7.777777777777778
2E,5,1985,3,8.333333333333334
2C,5,1985,3,4.444444444444445
2A,5,1985,3,4.444444444444445
4A,5,1985,3,5
4C,5,1985,3,5.555555555555555
4E,5,1985,3,6.666666666666667
4G,5,1985,3,3.888888888888889
4I,5,1985,3,6.666666666666667
6I,5,1985,3,3.888888888888889
6G,5,1985,3,6.111111111111111
6E,5,1985,3,8.88888888888889
6C,5,1985,3,8.88888888888889
6A,5,1985,3,8.88888888888889
8A,5,1985,3,5
8C,5,1985,3,7.222222222222222
8E,5,1985,3,3.888888888888889
8G,5,1985,3,3.3333333333333335
8I,5,1985,3,5.555555555555555
4A.1,5,1985,3,9.444444444444445
4C.1,5,1985,3,11.11111111111111
4E.1,5,1985,3,8.333333333333334
4G.1,5,1985,3,8.333333333333334
4I.1,5,1985,3,8.333333333333334
0A,10,1985,3,1.1111111111111112
0C,10,1985,3,1.6666666666666667
0E,10,1985,3,2.2222222222222223
0G,10,1985,3,3.3333333333333335
0I,10,1985,3,3.888888888888889
2I,10,1985,3,2.7777777777777777
2G,10,1985,3,3.888888888888889
2E,10,1985,3,3.3333333333333335
2C,10,1985,3,3.3333333333333335
2A,10,1985,3,2.7777777777777777
4A,10,1985,3,2.7777777777777777
4C,10,1985,3,2.2222222222222223
4E,10,1985,3,1.6666666666666667
4G,10,1985,3,1.1111111111111112
4I,10,1985,3,2.2222222222222223
6I,10,1985,3,3.3333333333333335
6G,10,1985,3,3.888888888888889
6E,10,1985,3,3.888888888888889
6C,10,1985,3,2.7777777777777777
6A,10,1985,3,2.7777777777777777
8A,10,1985,3,3.3333333333333335
8C,10,1985,3,2.7777777777777777
8E,10,1985,3,3.3333333333333335
8G,10,1985,3,2.7777777777777777
8I,10,1985,3,2.2222222222222223
0A,9,1985,3,10
0C,9,1985,3,10
0E,9,1985,3,10.555555555555555
0G,9,1985,3,10.555555555555555
0I,9,1985,3,11.11111111111111
2I,9,1985,3,11.11111111111111
2G,9,1985,3,11.11111111111111
2E,9,1985,3,11.11111111111111
2C,9,1985,3,11.11111111111111
2A,9,1985,3,11.11111111111111
4A,9,1985,3,10
4C,9,1985,3,10
4E,9,1985,3,10
4G,9,1985,3,10
4I,9,1985,3,10
6I,9,1985,3,10
6G,9,1985,3,10
6E,9,1985,3,10
6C,9,1985,3,9.444444444444445
6A,9,1985,3,9.444444444444445
8A,9,1985,3,9.444444444444445
8C,9,1985,3,9.444444444444445
8E,9,1985,3,9.444444444444445
8G,9,1985,3,9.444444444444445
8I,9,1985,3,8.88888888888889
4A.1,9,1985,3,11.11111111111111
4C.1,9,1985,3,11.11111111111111
4E.1,9,1985,3,11.11111111111111
4G.1,9,1985,3,11.11111111111111
4I.1,9,1985,3,11.11111111111111
0A,8,1986,3,16.666666666666668
0C,8,1986,3,13.88888888888889
0E,8,1986,3,13.88888888888889
0G,8,1986,3,14.444444444444445
0I,8,1986,3,14.444444444444445
2I,8,1986,3,15
2G,8,1986,3,14.444444444444445
2E,8,1986,3,13.88888888888889
2C,8,1986,3,17.22222222222222
2A,8,1986,3,18.333333333333332
4A,8,1986,3,18.333333333333332
4C,8,1986,3,15.555555555555555
4E,8,1986,3,16.666666666666668
4G,8,1986,3,17.22222222222222
4I,8,1986,3,17.77777777777778
6I,8,1986,3,15.555555555555555
6G,8,1986,3,17.77777777777778
6E,8,1986,3,17.77777777777778
6C,8,1986,3,17.77777777777778
6A,8,1986,3,17.22222222222222
8A,8,1986,3,16.11111111111111
8C,8,1986,3,18.333333333333332
8E,8,1986,3,17.77777777777778
8G,8,1986,3,20.555555555555557
8I,8,1986,3,18.88888888888889
0A,7,1986,3,13.88888888888889
0C,7,1986,3,13.333333333333334
0E,7,1986,3,14.444444444444445
0G,7,1986,3,12.777777777777779
0I,7,1986,3,12.777777777777779
8A,7,1986,3,13.88888888888889
8C,7,1986,3,12.777777777777779
8E,7,1986,3,15
8G,7,1986,3,14.444444444444445
8I,7,1986,3,14.444444444444445
0A,6,1986,3,10
0C,6,1986,3,10.555555555555555
0E,6,1986,3,11.11111111111111
0G,6,1986,3,13.333333333333334
0I,6,1986,3,10.555555555555555
8A,6,1986,3,11.11111111111111
8C,6,1986,3,8.88888888888889
8E,6,1986,3,11.666666666666666
8G,6,1986,3,11.666666666666666
8I,6,1986,3,12.222222222222221
0A,5,1986,3,5
0C,5,1986,3,1.6666666666666667
0E,5,1986,3,4.444444444444445
0G,5,1986,3,5.555555555555555
0I,5,1986,3,1.1111111111111112
8A,5,1986,3,3.3333333333333335
8C,5,1986,3,3.3333333333333335
8E,5,1986,3,4.444444444444445
8G,5,1986,3,3.3333333333333335
8I,5,1986,3,3.3333333333333335
0A,10,1986,3,11.666666666666666
0C,10,1986,3,9.444444444444445
0E,10,1986,3,11.666666666666666
0G,10,1986,3,9.444444444444445
0I,10,1986,3,11.666666666666666
8A,10,1986,3,10.555555555555555
8C,10,1986,3,10.555555555555555
8E,10,1986,3,10.555555555555555
8G,10,1986,3,11.11111111111111
8I,10,1986,3,11.666666666666666
0A,9,1986,3,10
0C,9,1986,3,9.444444444444445
0E,9,1986,3,9.444444444444445
0G,9,1986,3,9.444444444444445
0I,9,1986,3,10
8A,9,1986,3,10.555555555555555
8C,9,1986,3,9.444444444444445
8E,9,1986,3,10.555555555555555
8G,9,1986,3,10
8I,9,1986,3,10.555555555555555
0A,8,1987,3,15
0C,8,1987,3,14.444444444444445
0E,8,1987,3,14.444444444444445
0G,8,1987,3,14.444444444444445
0I,8,1987,3,15
2I,8,1987,3,15
2G,8,1987,3,15
2E,8,1987,3,14.444444444444445
2C,8,1987,3,15
2A,8,1987,3,14.444444444444445
4A,8,1987,3,15.555555555555555
4C,8,1987,3,14.444444444444445
4E,8,1987,3,14.444444444444445
4G,8,1987,3,14.444444444444445
4I,8,1987,3,15.555555555555555
6I,8,1987,3,15
6G,8,1987,3,15
6E,8,1987,3,15
6C,8,1987,3,15.555555555555555
6A,8,1987,3,15
8A,8,1987,3,14.444444444444445
8C,8,1987,3,15
8E,8,1987,3,15
8G,8,1987,3,15
8I,8,1987,3,15.555555555555555
4A.1,8,1987,3,15
4C.1,8,1987,3,15.555555555555555
4E.1,8,1987,3,15.555555555555555
4G.1,8,1987,3,15
4I.1,8,1987,3,15.555555555555555
0A,7,1987,3,14.444444444444445
0C,7,1987,3,12.777777777777779
0E,7,1987,3,15
0G,7,1987,3,16.11111111111111
0I,7,1987,3,15
8A,7,1987,3,16.11111111111111
8C,7,1987,3,13.333333333333334
8E,7,1987,3,15.555555555555555
8G,7,1987,3,13.333333333333334
8I,7,1987,3,16.11111111111111
0A,6,1987,3,8.88888888888889
0C,6,1987,3,11.11111111111111
0E,6,1987,3,9.444444444444445
0G,6,1987,3,10.555555555555555
0I,6,1987,3,11.11111111111111
8A,6,1987,3,8.88888888888889
8C,6,1987,3,8.88888888888889
8E,6,1987,3,8.88888888888889
8G,6,1987,3,8.333333333333334
8I,6,1987,3,8.88888888888889
0A,5,1987,3,3.3333333333333335
0C,5,1987,3,4.444444444444445
0E,5,1987,3,3.3333333333333335
0G,5,1987,3,3.3333333333333335
0I,5,1987,3,4.444444444444445
4A,5,1987,3,6.111111111111111
4C,5,1987,3,3.888888888888889
4E,5,1987,3,5.555555555555555
4G,5,1987,3,5.555555555555555
4I,5,1987,3,6.111111111111111
8A,5,1987,3,5
8C,5,1987,3,4.444444444444445
8E,5,1987,3,5.555555555555555
8G,5,1987,3,5
8I,5,1987,3,6.111111111111111
8A.1,5,1987,3,3.888888888888889
8C.1,5,1987,3,3.3333333333333335
8E.1,5,1987,3,5.555555555555555
8G.1,5,1987,3,5.555555555555555
8I.1,5,1987,3,5.555555555555555
0A,10,1987,3,8.88888888888889
0C,10,1987,3,7.777777777777778
0E,10,1987,3,7.777777777777778
0G,10,1987,3,7.222222222222222
0I,10,1987,3,7.222222222222222
8A,10,1987,3,8.88888888888889
8C,10,1987,3,8.88888888888889
8E,10,1987,3,8.88888888888889
8G,10,1987,3,8.333333333333334
8I,10,1987,3,8.88888888888889
0A,9,1987,3,12.222222222222221
0C,9,1987,3,12.222222222222221
0E,9,1987,3,12.777777777777779
0G,9,1987,3,12.777777777777779
0I,9,1987,3,13.333333333333334
4A,9,1987,3,13.333333333333334
4C,9,1987,3,13.333333333333334
4E,9,1987,3,12.777777777777779
4G,9,1987,3,12.777777777777779
4I,9,1987,3,13.333333333333334
8A,9,1987,3,14.444444444444445
8C,9,1987,3,13.333333333333334
8E,9,1987,3,13.333333333333334
8G,9,1987,3,12.777777777777779
8I,9,1987,3,15
8A.1,9,1987,3,12.777777777777779
8C.1,9,1987,3,12.777777777777779
8E.1,9,1987,3,13.88888888888889
8G.1,9,1987,3,12.777777777777779
8I.1,9,1987,3,14.444444444444445
0A,8,1988,3,17.22222222222222
0C,8,1988,3,17.22222222222222
0E,8,1988,3,17.22222222222222
0G,8,1988,3,16.11111111111111
0I,8,1988,3,16.11111111111111
2I,8,1988,3,18.333333333333332
2G,8,1988,3,17.77777777777778
2E,8,1988,3,17.22222222222222
2C,8,1988,3,16.666666666666668
2A,8,1988,3,16.666666666666668
4A,8,1988,3,16.11111111111111
4C,8,1988,3,15
4E,8,1988,3,16.11111111111111
4G,8,1988,3,16.666666666666668
4I,8,1988,3,16.11111111111111
6I,8,1988,3,19.444444444444443
6G,8,1988,3,17.77777777777778
6E,8,1988,3,17.77777777777778
6C,8,1988,3,18.88888888888889
6A,8,1988,3,17.77777777777778
8A,8,1988,3,15.555555555555555
8C,8,1988,3,15.555555555555555
8E,8,1988,3,16.11111111111111
8G,8,1988,3,16.11111111111111
8I,8,1988,3,16.11111111111111
4A.1,8,1988,3,17.77777777777778
4C.1,8,1988,3,17.77777777777778
4E.1,8,1988,3,16.666666666666668
4G.1,8,1988,3,17.22222222222222
4I.1,8,1988,3,17.77777777777778
0A,7,1988,3,17.77777777777778
0C,7,1988,3,17.22222222222222
0E,7,1988,3,16.666666666666668
0G,7,1988,3,15.555555555555555
0I,7,1988,3,17.22222222222222
4A,7,1988,3,17.22222222222222
4C,7,1988,3,17.22222222222222
4E,7,1988,3,15.555555555555555
4G,7,1988,3,15.555555555555555
4I,7,1988,3,17.22222222222222
8A,7,1988,3,16.666666666666668
8C,7,1988,3,16.666666666666668
8E,7,1988,3,17.22222222222222
8G,7,1988,3,17.22222222222222
8I,7,1988,3,17.22222222222222
0A,6,1988,3,12.777777777777779
0C,6,1988,3,11.11111111111111
0E,6,1988,3,12.222222222222221
0G,6,1988,3,11.11111111111111
0I,6,1988,3,11.11111111111111
4A,6,1988,3,12.777777777777779
4C,6,1988,3,10.555555555555555
4E,6,1988,3,11.666666666666666
4G,6,1988,3,12.222222222222221
4I,6,1988,3,11.11111111111111
8A,6,1988,3,12.222222222222221
8C,6,1988,3,12.777777777777779
8E,6,1988,3,12.222222222222221
8G,6,1988,3,11.666666666666666
8I,6,1988,3,12.777777777777779
0A,5,1988,3,6.666666666666667
0C,5,1988,3,6.666666666666667
0E,5,1988,3,7.222222222222222
0G,5,1988,3,6.666666666666667
0I,5,1988,3,6.111111111111111
4A,5,1988,3,7.777777777777778
4C,5,1988,3,6.111111111111111
4E,5,1988,3,6.666666666666667
4G,5,1988,3,6.111111111111111
4I,5,1988,3,7.777777777777778
8A,5,1988,3,6.666666666666667
8C,5,1988,3,7.222222222222222
8E,5,1988,3,7.222222222222222
8G,5,1988,3,8.333333333333334
8I,5,1988,3,8.333333333333334
0A,10,1988,3,9.444444444444445
0C,10,1988,3,7.222222222222222
0E,10,1988,3,7.777777777777778
0G,10,1988,3,7.777777777777778
0I,10,1988,3,7.777777777777778
4A,10,1988,3,8.333333333333334
4C,10,1988,3,7.777777777777778
4E,10,1988,3,7.777777777777778
4G,10,1988,3,8.333333333333334
4I,10,1988,3,8.333333333333334
8A,10,1988,3,7.777777777777778
8C,10,1988,3,8.333333333333334
8E,10,1988,3,8.333333333333334
8G,10,1988,3,8.88888888888889
8I,10,1988,3,8.333333333333334
0A,9,1988,3,20.555555555555557
0C,9,1988,3,18.88888888888889
0E,9,1988,3,18.333333333333332
0G,9,1988,3,18.333333333333332
0I,9,1988,3,18.333333333333332
4A,9,1988,3,18.333333333333332
4C,9,1988,3,18.333333333333332
4E,9,1988,3,19.444444444444443
4G,9,1988,3,18.333333333333332
4I,9,1988,3,20.555555555555557
8A,9,1988,3,17.22222222222222
8C,9,1988,3,18.333333333333332
8E,9,1988,3,18.333333333333332
8G,9,1988,3,17.77777777777778
8I,9,1988,3,18.333333333333332
0A,8,1989,3,20.555555555555557
0C,8,1989,3,17.22222222222222
0E,8,1989,3,18.333333333333332
0G,8,1989,3,16.666666666666668
0I,8,1989,3,17.77777777777778
2I,8,1989,3,18.333333333333332
2G,8,1989,3,17.22222222222222
2E,8,1989,3,18.333333333333332
