Quad,Temp_F,Month,Year,Stand
6G,58,8,1990,7
6E,56,8,1990,7
6C,58,8,1990,7
6A,56,8,1990,7
8A,60,8,1990,7
8C,61,8,1990,7
8E,62,8,1990,7
8G,57,8,1990,7
8I,62,8,1990,7
2I,55,7,1990,7
2G,55,7,1990,7
2E,58,7,1990,7
2C,56,7,1990,7
2A,54,7,1990,7
4A,57,7,1990,7
4C,60,7,1990,7
4E,59,7,1990,7
4G,58,7,1990,7
4I,61,7,1990,7
8A,61,7,1990,7
8C,61,7,1990,7
8E,62,7,1990,7
8G,57,7,1990,7
8I,59,7,1990,7
2I,41,6,1990,7
2G,44,6,1990,7
2E,49,6,1990,7
2C,44,6,1990,7
2A,49,6,1990,7
4A,46,6,1990,7
4C,49,6,1990,7
4E,45,6,1990,7
4G,42,6,1990,7
4I,49,6,1990,7
8A,52,6,1990,7
8C,49,6,1990,7
8E,50,6,1990,7
8G,42,6,1990,7
8I,45,6,1990,7
2I,42,5,1990,7
2G,37,5,1990,7
2E,39,5,1990,7
2C,44,5,1990,7
2A,43,5,1990,7
4A,42,5,1990,7
4C,43,5,1990,7
4E,51,5,1990,7
4G,40,5,1990,7
4I,43,5,1990,7
8A,38,5,1990,7
8C,41,5,1990,7
8E,41,5,1990,7
8G,39,5,1990,7
8I,38,5,1990,7
2I,45,10,1990,7
2G,47,10,1990,7
2E,45,10,1990,7
2C,47,10,1990,7
2A,46,10,1990,7
4A,45,10,1990,7
4C,46,10,1990,7
4E,45,10,1990,7
4G,48,10,1990,7
4I,46,10,1990,7
8A,47,10,1990,7
8C,46,10,1990,7
8E,46,10,1990,7
8G,45,10,1990,7
8I,45,10,1990,7
2I,56,9,1990,7
2G,53,9,1990,7
2E,54,9,1990,7
2C,57,9,1990,7
2A,57,9,1990,7
4A,53,9,1990,7
4C,55,9,1990,7
4E,56,9,1990,7
4G,58,9,1990,7
4I,55,9,1990,7
8A,59,9,1990,7
8C,58,9,1990,7
8E,55,9,1990,7
8G,57,9,1990,7
8I,55,9,1990,7
0A,52,8,1995,7
0C,49,8,1995,7
0E,51,8,1995,7
0G,52,8,1995,7
0I,49,8,1995,7
2I,49,8,1995,7
2G,51,8,1995,7
2E,53,8,1995,7
2C,53,8,1995,7
2A,52,8,1995,7
4A,54,8,1995,7
4C,52,8,1995,7
4E,53,8,1995,7
4G,50,8,1995,7
4I,54,8,1995,7
6I,53,8,1995,7
6G,54,8,1995,7
6E,55,8,1995,7
6C,55,8,1995,7
6A,52,8,1995,7
8A,51,8,1995,7
8C,52,8,1995,7
8E,52,8,1995,7
8G,54,8,1995,7
8I,54,8,1995,7
